cusip_9,isin,issue_cusip,complete_cusip,issue_id,maturity,offering_date,issue_name,coupon_type,coupon_type_label,offering_yield,security_level,seniority,bond_type,offering_amt,principal_amt,issuer_id,cusip_name,industry_group,industry_code,naics_code,naics_2digit,sector,rating,rating_type,rating_date,convertible,redeemable,putable,rule_144a,amount_outstanding,amount_outstanding_date,rating_broad
12543DBK5,US12543DBK54,BK5,12543DBK5,961521,2031-02-15,2021-01-26,GTD SR SECD NT RULE 144A,F,Fixed,4.75,SS,Senior Subordinated,CDEB,1095000.0,1000.0,39904.0,CHS / CMNTY HEALTH SYS INC,1.0,15,62211.0,62,Healthcare,B3,MR,2023-03-01,,Y,,Y,1095000.0,2021-02-09,B
911363AM1,US911363AM11,AM1,911363AM1,923191,2031-02-15,2020-07-31,GTD SR NT,F,Fixed,3.875,SEN,Senior Unsecured,CDEB,1100000.0,1000.0,27444.0,UNITED RENTALS INC,1.0,15,532412.0,53,Real Estate,Ba2,MR,2022-11-15,N,Y,N,N,1100000.0,2020-07-31,BB
410345AQ5,US410345AQ54,AQ5,410345AQ5,1070681,2031-02-15,2023-02-10,GTD SR NT RULE 144A,F,Fixed,9.0,SEN,Senior Unsecured,CDEB,600000.0,1000.0,39465.0,HANESBRANDS INC,1.0,14,458110.0,45,Retail Trade,B3,MR,2023-11-30,N,Y,N,Y,600000.0,2023-02-14,B
23918KAT5,US23918KAT51,AT5,23918KAT5,924537,2031-02-15,2020-08-06,GTD SR NT RULE 144A,F,Fixed,3.75,SEN,Senior Unsecured,CDEB,1500000.0,1000.0,35313.0,DAVITA INC,1.0,15,621492.0,62,Healthcare,B1,MR,2022-09-16,N,Y,N,Y,1500000.0,2020-08-06,B
81728UAB0,US81728UAB08,AB0,81728UAB0,923499,2031-02-15,2020-08-03,GTD SR NT RULE 144A,F,Fixed,3.75,SEN,Senior Unsecured,CDEB,750000.0,1000.0,49757.0,SENSATA TECHNOLOGIES INC,5.0,60,339999.0,33,Manufacturing,Ba2,MR,2023-07-31,N,Y,N,Y,750000.0,2020-08-03,BB
019576AD9,US019576AD90,AD9,019576AD9,1123540,2031-02-15,2024-02-02,SR SECD NT RULE 144A,F,Fixed,7.875,SS,Senior Subordinated,CDEB,1000000.0,1000.0,49601.0,ALLIED UNVL HOLDCO LLC / ALLIED UNVL FIN CORP,5.0,60,561621.0,56,Administrative Services,B3,MR,2024-02-01,N,Y,N,Y,1000000.0,2024-09-03,B
812127AB4,US812127AB45,AB4,812127AB4,1110501,2031-02-15,2023-11-08,GTD SR NT RULE 144A,F,Fixed,7.25,SEN,Senior Unsecured,CDEB,425000.0,1000.0,33712.0,SEALED AIR CORP NEW,1.0,10,326113.0,32,Manufacturing,Ba2,MR,2023-11-08,N,Y,N,Y,425000.0,2023-11-15,BB
04302XAA2,US04302XAA28,AA2,04302XAA2,1122667,2031-02-15,2024-02-07,SR SECD FIRST PRIORTY NT RULE 144A,F,Fixed,8.5,SS,Senior Subordinated,CDEB,600000.0,1000.0,52161.0,ARTERA SERVICES LLC,5.0,12,213112.0,21,Energy (Oil & Gas),B3,MR,2024-01-26,N,Y,N,Y,600000.0,2024-02-09,B
59010UAA5,US59010UAA51,AA5,59010UAA5,1122090,2031-02-15,2024-01-24,SR SECD NT RULE 144A,F,Fixed,7.375,SS,Senior Subordinated,CDEB,500000.0,1000.0,52158.0,MERLIN ENTERTAINMENTS GROUP U S HOLDINGS INC,2.0,22,523160.0,52,Finance & Insurance,B+,SPR,2024-01-25,N,Y,N,Y,500000.0,2024-02-06,B
740434816,US7404348168,816,740434816,135177,2031-02-15,2001-12-17,TR PFD SECS SER QWS-2,F,Fixed,8.0,NON,Not Specified,TPCS,38750.0,25.0,35396.0,PREFERREDPLUS TR CTF,2.0,22,523991.0,52,Finance & Insurance,Ba1,MR,2013-03-18,N,Y,N,N,0.0,2014-02-21,BB
46284VAN1,US46284VAN10,AN1,46284VAN1,924959,2031-02-15,2020-08-10,GTD SR NT RULE 144A,F,Fixed,4.5,SEN,Senior Unsecured,CDEB,1100000.0,1000.0,7076.0,IRON MTN INC,1.0,15,51821.0,51,Information/Media,Ba3,MR,2021-12-10,N,Y,N,Y,1100000.0,2020-08-18,BB
983133AC3,US983133AC37,AC3,983133AC3,1071071,2031-02-15,2023-02-09,GTD SR NT RULE 144A,F,Fixed,7.125,SEN,Senior Unsecured,CDEB,600000.0,1000.0,49767.0,WYNN RESORTS FIN LLC / WYNN RESORTS CAP CORP,5.0,60,721120.0,72,Accommodation & Food,BB-,FR,2024-02-09,N,Y,N,Y,1000000.0,2024-02-23,BB
74913EAG5,US74913EAG52,AG5,74913EAG5,116466,2031-02-15,2001-02-07,NT RULE 144A,F,Fixed,7.776,SEN,Senior Unsecured,CDEB,1000000.0,1000.0,34691.0,QWEST CAP FDG INC,1.0,11,517111.0,51,Information/Media,CCC-,SPR,2024-04-04,N,Y,N,Y,25.0,2001-08-28,CCC
02352NAA7,US02352NAA72,AA7,02352NAA7,1123550,2031-02-16,2024-02-09,SR SECD NT RULE 144A,F,Fixed,6.75,SS,Senior Subordinated,CDEB,800000.0,1000.0,52175.0,AMER SPORTS CO,5.0,15,339920.0,33,Manufacturing,B1,MR,2024-02-22,N,Y,N,Y,800000.0,2024-02-16,B
52736RBJ0,US52736RBJ05,BJ0,52736RBJ0,964273,2031-03-01,2021-02-02,GTD SR NT RULE 144A,F,Fixed,3.5,SEN,Senior Unsecured,CDEB,500000.0,1000.0,36787.0,LEVI STRAUSS & CO,1.0,10,315250.0,31,Manufacturing,BB+,FR,2024-03-05,N,Y,N,Y,500000.0,2021-02-19,BB
16411QAH4,US16411QAH48,AH4,16411QAH4,967272,2031-03-01,2021-02-25,GTD SR NT RULE 144A,F,Fixed,4.0,SEN,Senior Unsecured,CDEB,1500000.0,1000.0,47777.0,CHENIERE ENERGY PARTNERS L P,1.0,12,221210.0,22,Utilities,Ba1,MR,2024-02-26,N,Y,N,Y,1237.0,2021-12-01,BB
92943GAE1,US92943GAE17,AE1,92943GAE1,1071232,2031-03-01,2023-02-07,SR SECD NT RULE 144A,F,Fixed,7.375,SS,Senior Subordinated,CDEB,350000.0,1000.0,51199.0,W R GRACE HLDGS LLC,1.0,99,325998.0,32,Manufacturing,B1,MR,2023-02-07,N,Y,N,Y,350000.0,2023-02-17,B
291642205,US2916422056,205,291642205,117233,2031-03-01,2001-02-22,TR PFD SECS,F,Fixed,8.5,NON,Not Specified,TPCS,50000.0,25.0,35164.0,EMPIRE DIST ELEC TR I,2.0,21,523991.0,52,Finance & Insurance,BB+,FR,2010-01-22,N,Y,N,N,0.0,2010-06-28,BB
131347CR5,US131347CR51,CR5,131347CR5,957651,2031-03-01,2020-12-02,SR SECD NT RULE 144A,F,Fixed,3.75,SS,Senior Subordinated,CDEB,900000.0,1000.0,695.0,CALPINE CORP,3.0,30,221122.0,22,Utilities,Ba2,MR,2020-12-02,,Y,,Y,900000.0,2020-12-16,BB
1248EPCT8,US1248EPCT83,CT8,1248EPCT8,1070555,2031-03-01,2023-01-30,SR NT RULE 144A,F,Fixed,7.375,SEN,Senior Unsecured,CDEB,1100000.0,1000.0,37475.0,CCO HLDGS LLC / CCO HLDGS CAP CORP,1.0,11,517111.0,51,Information/Media,B1,MR,2024-05-07,N,Y,N,Y,1100000.0,2023-02-13,B
431571AE8,US431571AE83,AE8,431571AE8,965688,2031-03-01,2021-02-24,GLOBAL GTD SR NT,F,Fixed,3.75,SEN,Senior Unsecured,CDEB,350000.0,1000.0,2028.0,HILLENBRAND INDS INC,1.0,10,339995.0,33,Manufacturing,Ba1,MR,2024-02-07,,Y,,N,350000.0,2021-03-03,BB
25525PAB3,US25525PAB31,AB3,25525PAB3,962969,2031-03-01,2021-02-03,GLOBAL GTD SR NT,F,Fixed,4.375,SEN,Senior Unsecured,CDEB,500000.0,1000.0,50339.0,DIVERSIFIED HEALTHCARE TR,2.0,24,531120.0,53,Real Estate,Ca,MR,2023-09-14,N,Y,N,N,500000.0,2021-02-08,CC
861896AA6,US861896AA67,AA6,861896AA6,1126520,2031-03-01,2024-02-15,GTD SR SECD NT RULE 144A,F,Fixed,7.875,SS,Senior Subordinated,CDEB,550000.0,1000.0,52179.0,STONEX GROUP INC,2.0,22,523910.0,52,Finance & Insurance,Ba3,MR,2025-02-06,N,Y,N,Y,550000.0,2024-03-01,BB
185899AL5,US185899AL57,AL5,185899AL5,963829,2031-03-01,2021-02-09,GTD SR NT RULE 144A,F,Fixed,4.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,48197.0,CLEVELAND-CLIFFS INC NEW,1.0,17,,na,Other,Ba3,MR,2023-02-28,N,Y,N,Y,500000.0,2021-02-17,BB
416592AE3,US416592AE30,AE3,416592AE3,117242,2031-03-01,2001-02-22,SR NT,F,Fixed,7.43696,SEN,Senior Unsecured,CDEB,400000.0,1000.0,14588.0,HARTFORD LIFE INC,2.0,23,524126.0,52,Finance & Insurance,Ba2,MR,2022-12-19,N,Y,N,N,63338.0,2013-04-03,BB
74841CAB7,US74841CAB72,AB7,74841CAB7,931589,2031-03-01,2020-09-09,SR NT RULE 144A,F,Fixed,3.875,SEN,Senior Unsecured,CDEB,1250000.0,1000.0,50613.0,QUICKEN LNS LLC/QUICKEN LNS CO-ISSUER INC,2.0,22,522310.0,52,Finance & Insurance,Ba1,MR,2025-03-31,N,Y,N,Y,1250000.0,2020-09-09,BB
489399AM7,US489399AM73,AM7,489399AM7,961797,2031-03-01,2021-01-28,GTD SR NT,F,Fixed,5.0,SEN,Senior Unsecured,CDEB,500000.0,1000.0,42127.0,KENNEDY WILSON INC,2.0,24,531210.0,53,Real Estate,B+,SPR,2023-12-21,,Y,,N,600000.0,2021-03-15,B
36186C202,US36186C2026,202,36186C202,117696,2031-03-09,2001-03-02,PUBLIC INCOME NT (PINES),F,Fixed,7.3,SEN,Senior Unsecured,PS,550000.0,25.0,39263.0,GMAC LLC,2.0,21,,na,Other,BB+,SPR,2014-12-12,N,Y,N,N,0.0,2013-11-08,BB
988498AN1,US988498AN16,AN1,988498AN1,931841,2031-03-15,2020-09-09,GLOBAL SR NT,F,Fixed,3.625,SEN,Senior Unsecured,CDEB,1050000.0,1000.0,36633.0,YUM BRANDS INC,1.0,15,722511.0,72,Accommodation & Food,BB-,SPR,2021-03-16,N,Y,N,N,1050000.0,2020-09-09,BB
90138FAD4,US90138FAD42,AD4,90138FAD4,968054,2031-03-15,2021-03-04,GLOBAL GTD NT,F,Fixed,3.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,48683.0,TWILIO INC,5.0,15,513210.0,51,Information/Media,Ba3,MR,2024-04-24,N,Y,N,N,500000.0,2021-03-09,BB
84762LAX3,US84762LAX38,AX3,84762LAX3,965639,2031-03-15,2021-02-19,SR NT RULE 144A,F,Fixed,3.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,38614.0,SPECTRUM BRANDS INC,1.0,10,335910.0,33,Manufacturing,B2,MR,2021-02-19,,Y,,Y,128034.0,2024-06-18,B
76774LAC1,US76774LAC19,AC1,76774LAC1,1075684,2031-03-15,2023-03-01,GTD SR NT RULE 144A,F,Fixed,7.75,SEN,Senior Unsecured,CDEB,800000.0,1000.0,51444.0,RITCHIE BROS HLDGS INC,5.0,60,561499.0,56,Administrative Services,B1,MR,2023-02-28,N,Y,N,Y,800000.0,2023-03-15,B
35908MAE0,US35908MAE03,AE0,35908MAE0,1074323,2031-03-15,2023-03-01,GTD FIRST LIEN SECD NT RULE 144A,F,Fixed,8.625,SS,Senior Subordinated,CDEB,750000.0,1000.0,51944.0,FRONTIER COMMUNICATIONS HOLDINGS LLC,1.0,22,525990.0,52,Finance & Insurance,B3,MR,2024-06-14,N,Y,N,Y,750000.0,2023-03-08,B
530715AR2,US530715AR27,AR2,530715AR2,128927,2031-03-15,2001-08-14,SR DEB EQUITY-LINKED,F,Fixed,,SEN,Senior Unsecured,CDEB,817729.0,1000.0,33851.0,LIBERTY MEDIA CORP,1.0,11,334220.0,33,Manufacturing,B2,MR,2013-03-04,N,Y,N,N,0.0,2013-03-08,B
013822AH4,,AH4,013822AH4,1129821,2031-03-15,2024-03-07,SR NT RULE 144A,F,Fixed,7.125,SEN,Senior Unsecured,CDEB,750000.0,1000.0,34585.0,ALCOA NEDERLAND HLDG B V,1.0,10,331313.0,33,Manufacturing,Ba1,MR,2024-03-06,N,Y,N,Y,750000.0,2024-03-21,BB
63938CAP3,US63938CAP32,AP3,63938CAP3,1108385,2031-03-15,2023-10-31,GLOBAL SR NT,F,Fixed,11.57457,SEN,Senior Unsecured,CDEB,500000.0,1000.0,45611.0,NAVIENT CORP,2.0,22,523999.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,500000.0,2023-11-03,BB
159864AJ6,US159864AJ65,AJ6,159864AJ6,968591,2031-03-15,2021-03-08,GTD SR NT RULE 144A,F,Fixed,4.0,SEN,Senior Unsecured,CDEB,500000.0,1000.0,36187.0,CHARLES RIV LABS INTL INC,1.0,10,325414.0,32,Manufacturing,Ba2,MR,2021-03-08,N,Y,N,Y,500000.0,2021-03-23,BB
530715AP6,US530715AP60,AP6,530715AP6,118866,2031-03-15,2001-03-01,NT EXCH RULE 144A,F,Fixed,3.21,SEN,Senior Unsecured,CCOV,808015.0,1000.0,33851.0,LIBERTY MEDIA CORP,1.0,11,334220.0,33,Manufacturing,BB,FR,2013-02-20,N,Y,N,Y,0.0,2001-08-30,BB
55342UAM6,US55342UAM62,AM6,55342UAM6,947881,2031-03-15,2020-11-19,GLOBAL GTD SR NT,F,Fixed,3.5,SEN,Senior Unsecured,CDEB,1300000.0,1000.0,49695.0,MPT OPER PARTNERSHIP L P/MPT FIN CORP,2.0,22,525990.0,52,Finance & Insurance,Caa1,MR,2024-11-25,N,Y,N,N,1300000.0,2020-12-04,CCC
80386WAD7,US80386WAD74,AD7,80386WAD7,968247,2031-03-18,2021-03-11,GLOBAL GTD NT,F,Fixed,5.5,SEN,Senior Unsecured,CDEB,850000.0,1000.0,48935.0,SASOL FING USA LLC,2.0,22,551112.0,55,Management/Holdings,BB,SPR,2021-03-08,N,Y,N,N,850000.0,2021-03-18,BB
34540TXD9,US34540TXD98,XD9,34540TXD9,964651,2031-03-20,2021-03-01,FORD CR NTS SER B,F,Fixed,2.9,SEN,Senior Unsecured,RNT,75.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,75.0,2021-03-01,BB
34540TXG2,US34540TXG20,XG2,34540TXG2,966902,2031-03-20,2021-03-15,FORD CR NTS SER B,F,Fixed,3.8,SEN,Senior Unsecured,RNT,1347.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,1347.0,2021-03-15,BB
85915H206,US85915H2067,206,85915H206,118654,2031-03-21,2001-03-16,TR PFD SECS,F,Fixed,9.2,NON,Not Specified,TPCS,25000.0,25.0,35250.0,STERLING BANCSHARES CAP TR II,2.0,20,52211.0,52,Finance & Insurance,BB+,FR,2002-12-19,N,Y,N,N,0.0,2006-05-08,BB
52519FEK3,US52519FEK30,EK3,52519FEK3,327561,2031-03-21,2006-03-16,LEHMAN NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,748.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
74736KAJ0,US74736KAJ07,AJ0,74736KAJ0,935469,2031-04-01,2020-09-15,GTD SR NT RULE 144A,F,Fixed,3.375,SEN,Senior Unsecured,CDEB,700000.0,1000.0,46297.0,QORVO INC,1.0,10,334413.0,33,Manufacturing,BB+,SPR,2020-09-15,N,Y,N,Y,700000.0,2020-09-15,BB
161175BU7,US161175BU77,BU7,161175BU7,895411,2031-04-01,2020-04-14,GTD SR SECD NT,F,Fixed,2.847,SS,Senior Subordinated,CDEB,1600000.0,1000.0,37808.0,CHARTER COMM OPER LLC/CHARTER COMM OPER CAP CORP,1.0,11,517111.0,51,Information/Media,Ba1,MR,2024-05-07,N,Y,N,N,1600000.0,2020-04-14,BB
74112BAM7,US74112BAM72,AM7,74112BAM7,965262,2031-04-01,2021-02-10,GTD SR NT RULE 144A,F,Fixed,3.75,SEN,Senior Unsecured,CDEB,600000.0,1000.0,37762.0,PRESTIGE BRANDS INC,1.0,10,325412.0,32,Manufacturing,B1,MR,2023-02-24,,Y,,Y,600000.0,2021-03-01,B
810186AX4,US810186AX41,AX4,810186AX4,1019891,2031-04-01,2022-02-09,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,474981.0,1000.0,33360.0,SCOTTS MIRACLE-GRO CO,1.0,10,325199.0,32,Manufacturing,B,SPR,2022-09-09,N,Y,N,N,474981.0,2022-02-09,B
629377AL6,US629377AL63,AL6,629377AL6,119708,2031-04-01,2001-04-02,SR NT,F,Fixed,8.63663,SEN,Senior Unsecured,CDEB,340000.0,1000.0,35258.0,NRG ENERGY INC,3.0,30,221122.0,22,Utilities,Ca,MR,2002-09-16,N,Y,N,N,0.0,2003-12-05,CC
810186AT3,US810186AT39,AT3,810186AT3,967913,2031-04-01,2021-03-11,GTD SR NT RULE 144A,F,Fixed,4.0,SEN,Senior Unsecured,CDEB,500000.0,1000.0,33360.0,SCOTTS MIRACLE-GRO CO,1.0,10,325199.0,32,Manufacturing,B1,MR,2023-03-06,N,Y,N,Y,25019.0,2022-02-09,B
928881AF8,US928881AF82,AF8,928881AF8,1011844,2031-04-01,2022-01-19,GTD NT,F,Fixed,,SEN,Senior Unsecured,CDEB,599990.0,1000.0,50948.0,VONTIER CORP,1.0,16,423860.0,42,Wholesale Trade,Ba1,MR,2024-03-20,N,Y,N,N,599990.0,2022-01-19,BB
29261AAE0,US29261AAE01,AE0,29261AAE0,938219,2031-04-01,2020-09-30,GTD SR NT,F,Fixed,4.625,SEN,Senior Unsecured,CDEB,400000.0,1000.0,49753.0,ENCOMPASS HEALTH CORP,5.0,60,,na,Other,B1,MR,2020-09-30,N,Y,N,N,400000.0,2020-10-05,B
52519FEL1,US52519FEL13,EL1,52519FEL1,330122,2031-04-11,2006-04-06,LEHMAN NT SER B,F,Fixed,6.15,SEN,Senior Unsecured,RNT,18326.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
257867AF8,US257867AF84,AF8,257867AF8,275881,2031-04-15,1998-05-28,DEB,F,Fixed,,SEN,Senior Unsecured,CDEB,69034.0,1000.0,1278.0,DONNELLEY R R & SONS CO,1.0,11,323111.0,32,Manufacturing,Caa1,MR,2024-07-29,N,N,N,N,68900.0,2008-12-31,CCC
36162JAF3,US36162JAF30,AF3,36162JAF3,1134773,2031-04-15,2024-04-04,GTD SR NT RULE 144A,F,Fixed,10.25,SEN,Senior Unsecured,CDEB,625000.0,1000.0,37587.0,GEO GROUP INC,1.0,15,56121.0,56,Administrative Services,B,SPR,2024-04-25,N,Y,N,Y,768.0,2024-07-30,B
00184AAC9,US00184AAC99,AC9,00184AAC9,120594,2031-04-15,2001-04-11,DEB,F,Fixed,7.6417,SEN,Senior Unsecured,CDEB,2000000.0,1000.0,35336.0,AOL TIME WARNER INC,1.0,11,51919.0,51,Information/Media,BB+,SPR,2025-05-20,N,Y,N,N,32518.0,2025-07-09,BB
72147KAF5,US72147KAF57,AF5,72147KAF5,972190,2031-04-15,2021-04-08,GTD SR NT RULE 144A,F,Fixed,4.25,SEN,Senior Unsecured,CDEB,1000000.0,1000.0,3316.0,PILGRIMS PRIDE CORP,1.0,10,311615.0,31,Manufacturing,Ba2,MR,2023-09-28,N,Y,N,Y,2092.0,2023-02-17,BB
36162JAH9,US36162JAH95,AH9,36162JAH9,1153815,2031-04-15,2024-06-14,GLOBAL SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,624232.0,1000.0,37587.0,GEO GROUP INC,1.0,15,56121.0,56,Administrative Services,B,SPR,2024-04-25,N,Y,N,N,624232.0,2024-07-30,B
153527AP1,US153527AP10,AP1,153527AP1,974725,2031-04-30,2021-04-16,GTD SR NT RULE 144A,F,Fixed,4.125,SEN,Senior Unsecured,CDEB,400000.0,1000.0,30871.0,CENTRAL GARDEN & PET CO,1.0,14,424910.0,42,Wholesale Trade,B1,MR,2022-03-09,N,Y,N,Y,400000.0,2021-04-30,B
382550BJ9,US382550BJ95,BJ9,382550BJ9,971363,2031-04-30,2021-03-31,GTD SR NT,F,Fixed,5.25,SEN,Senior Unsecured,CDEB,550000.0,1000.0,1852.0,GOODYEAR TIRE & RUBR CO,1.0,10,326211.0,32,Manufacturing,BB-,FR,2022-10-24,N,Y,N,N,550000.0,2021-04-06,BB
68622TAB7,,AB7,68622TAB7,973560,2031-04-30,2021-04-08,SR NT RULE 144A,F,Fixed,5.125,SEN,Senior Unsecured,CDEB,2000000.0,1000.0,51021.0,ORGANON FIN 1 LLC,1.0,12,213111.0,21,Energy (Oil & Gas),B1,MR,2021-04-05,N,Y,N,Y,2000000.0,2021-04-22,B
47077WAC2,US47077WAC29,AC2,47077WAC2,1135692,2031-04-30,2024-04-17,SR SECD NT RULE 144A,F,Fixed,7.125,SS,Senior Subordinated,CDEB,1400000.0,1000.0,51335.0,JANE STR GROUP LLC,2.0,22,523150.0,52,Finance & Insurance,BB+,FR,2024-07-31,N,Y,N,Y,1400000.0,2024-04-24,BB
69506YSC4,US69506YSC48,SC4,69506YSC4,1042557,2031-05-01,2021-04-30,SUB NT FIXED/FLTG RT,V,Variable,,SUB,Subordinated,CDEB,400000.0,1000.0,51760.0,PACIFIC WESTN BK,2.0,20,,na,Other,BB+,FR,2023-12-11,N,Y,N,N,400000.0,2021-04-30,BB
432833AL5,US432833AL52,AL5,432833AL5,949931,2031-05-01,2020-11-16,GTD SR NT RULE 144A,F,Fixed,4.0,SEN,Senior Unsecured,CDEB,1100000.0,1000.0,46735.0,HILTON DOMESTIC OPER CO INC,2.0,22,541611.0,54,Professional Services,Ba2,MR,2022-05-17,,Y,,Y,1100000.0,2020-12-01,BB
60467PAJ3,US60467PAJ30,AJ3,60467PAJ3,129749,2031-05-01,2001-08-09,SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,400000.0,1000.0,35387.0,MIRANT AMERICAS GENERATION LLC,3.0,30,221122.0,22,Utilities,Caa3,MR,2017-06-16,N,Y,N,N,15936.021,2018-06-05,CCC
013104AL8,US013104AL86,AL8,013104AL8,121556,2031-05-01,2001-04-27,SR DEB,F,Fixed,8.00504,SEN,Senior Unsecured,CDEB,400000.0,1000.0,93.0,ALBERTSONS INC,1.0,14,44511.0,44,Retail Trade,B+,SPR,2021-06-09,N,Y,N,N,108879.0,2020-01-08,B
032479AD9,US032479AD91,AD9,032479AD9,129232,2031-05-01,2001-07-30,SR NT SER B,F,Fixed,,SEN,Senior Unsecured,CDEB,900000.0,1000.0,35363.0,ANADARKO FIN CO,2.0,21,211120.0,21,Energy (Oil & Gas),BB,SPR,2021-08-23,N,Y,N,N,30450.0,2019-09-16,BB
34960PAF8,US34960PAF80,AF8,34960PAF8,1133686,2031-05-01,2024-04-02,SR NT RULE 144A,F,Fixed,7.0,SEN,Senior Unsecured,CDEB,700000.0,1000.0,47229.0,FORTRESS TRANSN & INFRASTRUCTURE INVS LLC,1.0,16,532411.0,53,Real Estate,BB-,FR,2024-04-24,N,Y,N,Y,700000.0,2024-04-11,BB
60467PAC8,US60467PAC86,AC8,60467PAC8,121535,2031-05-01,2001-04-26,BD RULE 144A,F,Fixed,9.187,SEN,Senior Unsecured,CDEB,400000.0,1000.0,35387.0,MIRANT AMERICAS GENERATION LLC,3.0,30,221122.0,22,Utilities,D,SPR,2017-06-14,N,N,N,Y,0.0,2001-09-20,D
498894AA2,US498894AA29,AA2,498894AA2,1080308,2031-05-01,2023-04-11,SR NT RULE 144A,F,Fixed,7.75,SEN,Senior Unsecured,CDEB,425000.0,1000.0,51965.0,KNIFE RIVER HOLDING CO,1.0,10,212390.0,21,Energy (Oil & Gas),Ba3,MR,2024-03-20,N,Y,N,Y,425000.0,2023-04-25,BB
500255AX2,US500255AX28,AX2,500255AX2,969620,2031-05-01,2021-03-29,GLOBAL NT,F,Fixed,3.39869,SEN,Senior Unsecured,CDEB,500000.0,1000.0,5995.0,KOHLS CORP,1.0,14,455110.0,45,Retail Trade,BB-,FR,2025-04-07,N,Y,N,N,500000.0,2021-03-31,BB
032479AB3,US032479AB36,AB3,032479AB3,121182,2031-05-01,2001-04-19,NT RULE 144A,F,Fixed,7.577,SEN,Senior Unsecured,CDEB,900000.0,1000.0,35363.0,ANADARKO FIN CO,2.0,21,211120.0,21,Energy (Oil & Gas),BB,SPR,2021-08-23,N,N,N,Y,0.0,2001-08-28,BB
88224QAA5,US88224QAA58,AA5,88224QAA5,976123,2031-05-06,2021-04-29,GLOBAL SUB NT FIXED/FLTG RT,V,Variable,,SUB,Subordinated,CDEB,375000.0,1000.0,43553.0,TEXAS CAP BANCSHARES INC,2.0,20,522110.0,52,Finance & Insurance,BB,SPR,2021-04-30,N,Y,N,N,375000.0,2021-05-06,BB
52519FEM9,US52519FEM95,EM9,52519FEM9,335756,2031-05-09,2006-05-04,LEHMAN NT SER B,F,Fixed,6.25,SEN,Senior Unsecured,RNT,610.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
817565CG7,US817565CG79,CG7,817565CG7,977365,2031-05-15,2021-05-10,GLOBAL SR NT,F,Fixed,4.0,SEN,Senior Unsecured,CDEB,800000.0,1000.0,3732.0,SERVICE CORP INTL,1.0,15,812210.0,81,Other Services,Ba3,MR,2023-12-18,N,Y,N,N,800000.0,2021-05-24,BB
88033GDT4,US88033GDT40,DT4,88033GDT4,1083574,2031-05-15,2023-05-02,SR SECD 1ST LIEN NT RULE 144A,F,Fixed,6.75,SS,Senior Subordinated,CDEB,1350000.0,1000.0,5759.0,TENET HEALTHCARE CORP,1.0,15,62211.0,62,Healthcare,BB-,FR,2023-05-03,N,Y,N,Y,1350000.0,2023-05-16,BB
05825XAA7,US05825XAA72,AA7,05825XAA7,1141719,2031-05-15,2024-05-10,GTD SR SECD NT RULE 144A,F,Fixed,7.125,SS,Senior Subordinated,CDEB,600000.0,1000.0,52255.0,BALDWIN INSURANCE GROUP HOLDINGS LLC,2.0,22,524210.0,52,Finance & Insurance,B-,SPR,2024-05-08,N,Y,N,Y,600000.0,2024-05-24,B
98157DAK2,US98157DAK28,AK2,98157DAK2,122210,2031-05-15,2001-05-09,NT,F,Fixed,8.425,SEN,Senior Unsecured,CDEB,4600000.0,1000.0,11758.0,WORLDCOM INC,1.0,11,517111.0,51,Information/Media,D,FR,2002-07-22,N,Y,N,N,0.0,2004-04-20,D
69073TAU7,US69073TAU79,AU7,69073TAU7,1084559,2031-05-15,2023-05-12,GTD SR NT RULE 144A,F,Fixed,7.25,SEN,Senior Unsecured,CDEB,690000.0,1000.0,36180.0,OWENS BROCKWAY GLASS CONTAINER INC,1.0,10,327213.0,32,Manufacturing,B2,MR,2023-05-11,N,Y,N,Y,690000.0,2023-05-25,B
83001AAD4,US83001AAD46,AD4,83001AAD4,1080899,2031-05-15,2023-04-26,GTD SR NT RULE 144A,F,Fixed,7.37651,SEN,Senior Unsecured,CDEB,800000.0,1000.0,3794.0,SIX FLAGS ENTMT CORP,1.0,15,71311.0,71,Arts & Entertainment,B1,MR,2024-07-08,N,Y,N,Y,800000.0,2023-05-03,B
